translation_key,korean,dialogue_line_lengths
eadd41859655e2a2fe35e5e68a1ba3d5968362c58d94a26dedb18097f8b636cd,"팝티머스 시로코로부터 가변 모빌슈트의
개발 데이터를 입수했습니다","12,15,6"
e7e702ccbf79b88ff3ea1eb5609dc4d2a8af79af42f2d62e1dc0c232716d09b3,"팝티머스 시로코의 추천으로
2명의 파일럿 후보생을
정규 파일럿으로 채용했습니다","16,20,6"
7cf5b41f6b589d0a760034bf47a4f18e8a4935d32a2dd42cfb16dc7266d2edd8,"팝티머스 시로코로부터
통신입니다
회선을 연결하겠습니다","15,14"
7674259a6ef2a434041bea3a4e1de16973ccb11a3ef07fdfa75e32df01a8fcd9,"아가마의 「레코아 론도」가
우리 측에 투항해 왔습니다
그녀는 우수한 파일럿입니다
반드시 각하께 힘이 될 것입니다","20,8,13,18"
74b081a03704104c0ea1757342beb09cb8bdea6b1a36377451c8ad80e4992448,"자미토프 각하
제가 설계한 가변 모빌슈트의
개발을 제안합니다 도움이 되길 바랍니다","14,17,7"
064e9cadc6b20c5ca630d12d9407860a0518112c6735f981c771f4c21ae81eae,"자미토프 각하
제가 설계한 신형 모빌슈트의
개발을 제안합니다 도움이 되길 바랍니다","7,18,13"
837ce3851a35c781a5c27a3a3718c6b8a2b28dc35f18d023d4393475f1c970d4,"자미토프 각하
제가 개발한 바이오 센서를 이용한
중 모빌슈트의 개발을 제안합니다
도움이 되길 바랍니다","7,17,16,7"
7c7d93a1840c09b68b7b34cc4d3e8ec2d15d96463aa35202d052e124aa5433a0,"자미토프 각하
건담 Mk-Ⅱ의 개발자
프랭클린 비단이 전선으로의
배속을 원하고 있습니다
배속처를 검토해 주십시오","7,19,19,10"
9c2b52e40c6dc3c0ac475fb4e9018a860e5a570ddd128aa69a352633df21b0fd,총사령부가 적에게 점거되었습니다…,16
adbd5ccd8595a632df6056f377f315bdd091a335e0978a41203d4d9dea34c1da,"적 구역에 진입했습니다
공략전을 개시합니다","11,9"
db472562e4cb7885c4ad10c0086a31b9c4c5dab489647cf62855d132dacfb754,"적 부대가 진입했습니다
방어전을 개시합니다","12,9"
3763d533b42439e965ca51fe26af3e4ec1515f7c90f605216c77bf45cafa543c,전투를 재개합니다,8
2b3e2c3d33eaa2ac8c3caf5b46c976f4a1891b7cf9e706d8defaa8f0fa349a7c,전투를 중단합니다,8
358496ffc1a0eedcb7fcc403de779038efe54faf355e6630fee09abe5498cce6,"보고합니다 우리 군이
적 특별지역의 제압에 성공했습니다","10,16"
0f6e0c2ffe16c5c270655efe7b4777443679811bb728f5d0da1e663c8d1cac10,"적 부대의 섬멸에 성공했습니다
우리 군의 승리입니다","13,8"
2e01ab4d14b32c9dcee49d425e6744a4ef1d7776db676d344956dcf4ae33fbc4,"적 부대가 퇴각했습니다
우리 군의 승리입니다","10,8"
9b7899699a984a8de24a73d89b9ea6508c7f17bc8262f8044908b9f2b8b42f45,"부대가 전멸되었습니다
우리 군의 패배입니다","9,8"
911843a922b2404c19de394ee3cd8946332dea2829fa8684032cae410d7a1f83,"전 부대가 퇴각하였습니다
우리 군의 패배입니다","9,8"
037fe910d21fdaee839771feeb21a38e02e8c57351c94352171ca1c5366b68b0,"전거점의 제압에 성공했습니다
잔존세력 소탕전을 이행합니다","13,14"
4cddea3641b71d973ade5439bb9b912a99179f6dd5c23ae536883e4cb60c4035,적에게 전거점을 제압됐습니다,15
8e16db81a37d6812eb06c8dadb5a1286db1192ff5917cc406c65dc026a286f04,"개발부가 신병기 개발 플랜을
제안하였습니다
개발부의 제안을 보시겠습니까?","5,17,17"
486fcce9d9d8a39f6160f57130d55287b07d3f22f17c9e73d400721975a37a0f,"개발부로부터 신병기 개발을
완료했다는 보고가 있었습니다
개발부의 보고를 보시겠습니까?","5,20,17"
5843d9e4f390e96aa96d8af8dcc8823b25efb63cd7df32dd16c19c907721b308,"첩보부로부터 적 개발 플랜 탈취에
성공했다는 보고가 있었습니다
보고를 보시겠습니까?","5,20,20"
fe9d85fc6266eca64713c9dedb05c8662d5e6e1955c312569b34bdca78e7a3f3,"첩보부로부터 적의 군사기술
탈취에 성공했다는 보고입니다","5,14,8"
7a01fac107b1156d9566e8d16bd2a19670a7a6caf8125b738390c59e367172af,"첩보부로부터 적의 신병기 데이터를
입수했다는 보고입니다","5,14,8"
febdbf04c4f9ee6667d1fb92f43e9a866c2371b1fbefd476c193970e35ac4597,"휴전 기간이 종료되었습니다
다시 교전 상태로 이행합니다","11,13"
92809cc5d2e752032a7c33cca3e4ef03f9e37378a0622cffa801c291b52d271a,"보고합니다
우리 군의 남극조약 위반으로
각지에서 비난의 목소리가
높아지는 것 같습니다","19,18"
428811988bfaf225c4dc27a2d51481c6283c0dc66dfe88a330b0e0f8255d69f8,지시를 부탁드립니다,10
ffead188922748b74c10cc014fd51085e768d0cf1156b6a4de6b787317baf310,음 연설을 시작하겠다,9
a07b809e3ea6d968f02dfbadeaabdd87eb7cf0abe62dea4413f51116b47ed821,"지구는 우리 선택받은 티탄즈의 손에서
관리되지 않으면 사람들의 욕망으로
오염되어 머지않아 썩어 없어질 것이
지구에 서식하는 무능한 자들을
제거하고 청정한 지구의 부활을 위해
선택받은 전사 제군들의 힘을 빌려다오
지구의 미래를 위해!
우리 티탄즈를 위해!","19,20,20,18,13,19,10,14"
c12b9ca9af6a09f036da7a07ff9eab8f97a619a8310842f5dca55c558d5433d4,"훌륭한 연설이었습니다
병사들의 전의가 고양 되었습니다","10,14"
737d6e2178e670071a2cc59de83493f760fa288543b60ceb59c4b57d684ca9a2,"보고합니다
참모부에서 그리프스 2의
콜로니 레이저 사용을 제안하였습니다","5,20,11"
69ebc626fbc884871b4d529a6a995141479bf048198b7ccbb01e27f6c08ecd44,"알겠습니다
콜로니 레이저의 발사 준비를 시작합니다","6,18"
6644cb6c2357c4c95588d4cbbc8ca3d7a4fb68d4a0192ffb4ae6d45cf15952c7,"콜로니 레이저의
발사 준비가 완료되었습니다
콜로니 레이저를 사용하시겠습니까?","14,7,16"
ee32e9583b723bcc3a899683b4cc0746a433598920d5ac5a2bf10df1418c2485,"알겠습니다!
콜로니 레이저를 발사합니다!","7,15"
f42cbd0490696c2ae1b52554d0f8ad08b159c281594688881176239f54b5a97f,"콜로니 레이저의 직격으로
적 부대에 피해가 발생합니다!","14,13"
82b0f38c766f20b24e0b214652541823cad4c8beb970e8bf444ba868e769c1c8,"알겠습니다 콜로니 레이저에는
대기하도록 전달하겠습니다","6,17,5"
afbf9ec686a5b6b77c3272c334416ad8e232f0b81ea8eb5e1e3ecd003f1a9a82,"보고합니다
참모부에서 연방군 거점에 대한
「콜로니 낙하 작전」을 제안하였습니다","5,14,19"
a65939eb5a6f8da4afc6500a8a50a3c99bf6ac988b96f219e65674dddb1ea51d,"알겠습니다
콜로니 낙하의 준비를 수행하겠습니다","6,15"
27d641461edc7763d86d64ed8d4aec9293823851ddabe1e5b2d62dea93ea4c66,"콜로니 낙하의 준비가 완료되었습니다
콜로니 낙하를 실행하시겠습니까?","18,15"
c55bda1043669b97045a49e5928dcec37a08e8eedcbf40a9a53ad2e5a7365ece,"알겠습니다!
콜로니 낙하를 실행하겠습니다!","7,14"
102bf0cac17aead82841349d3a5d0182761468883e53a746ff5fd6827f231d97,"콜로니 직격으로 인해
적 부대에 피해가 발생합니다!","10,13"
efa23609310984c7fc719aae3c2f0278f0ecfe5a049868e86d97c4da219575d0,"알겠습니다
부대에는 대기하도록 전달하겠습니다","6,15"
13f843bcf85aa4f3a345307b9eff74e2555d13a851ade25162f9abe38143d217,"긴급 사태입니다!
우리 군에 폭동이 발생했습니다!
이로 인해 우리 군의 작전
수행 능력에 지장이 생깁니다
폭동진압까지 새로운 작전행동은
이행할 수 없습니다
주의하여 주십시오","7,17,17,8,20,7"
65557ff5ffcb7ad92104614a60aafa868b387d909424d4fdee6efb6ca02e1577,"보고합니다
우리 군에 대한 폭동이 진정되었습니다","5,17"
d1b6f6fdc59e05d3b5a987693c303c930aa4fa316cbec5bef6012b399ab8db13,"알겠습니다,폭동 진압을 위해
치안부대를 출동 시킵니다","6,19"
3691dfe7804e84cae7ea6478236a43a608baef5df4cf1bf0ae978fd2db87cc46,"알겠습니다
첩보부에 명하여 정보통제를 이행합니다","6,17"
f693545a72ee2f21b52cde3edc913198b2fa737cb2fac8485ae52de9b94dcf6f,"보고합니다 월면 도시에서
우리 군에 자금이 제공되었습니다","17,10"
5a791464d382e9a91245a937e819ad765d67e62dc0c2d973bc636a71d287f2c7,"보고합니다 목성 선단에서
우리 군에 자원이 제공되었습니다","18,10"
0cb937b78dd48dd1d2859476a36692e615473706579981b0fa8998ade5a4f193,"알겠습니다
지배 지역에 자금 제공을 요청합니다","6,16"
86238e380a041edc1d298209b2031fab381f38e5a7d27996f77e1925230502a6,"알겠습니다
지배 지역에 자원 공급을 요청합니다","6,16"
44392a31b9b43d5975077327bd06ac4e305c1bc894a04478d0cd2c98db25863d,"알겠습니다 자금 강제징수를 위해
지배지역에 부대를 파견합니다","17,13"
1fb2ed7b61435411ed7905a2e40dd42e507e54e9cf1b7ad07b5e3451d2355d15,"알겠습니다 자원 강제징수를 위해
지배지역에 부대를 파견합니다","17,13"
168b4ab77ceca98b22a6c0e0b4671b5fad0e67810d2acf184f4aae71d0f4af91,"네 적 기술장교를 매수하여
병기 개발정보를 입수하겠습니다","16,13"
d8a4699de13a082fbf1345cb79cdadd3d540f98d9b6ec74d0944525801f3c018,"보고합니다 참모부로부터 핵 탑재형
모빌슈트의 재이용이 제안되었습니다","12,15,8"
e03468cb44f5f7c0ed1f003b662a0e9ae34d6dd6c4b8408af8c4d8d45e3f6a6f,"알겠습니다 핵 탑재형 모빌슈트의
재개발을 이행합니다
상세내용은 개발부에서 확인하십시오","6,19,14"
83083e4e70a0eec78f1fb89175df09c72774362a964413c235419cfdfb83c83e,"보고합니다
우리의 뜻에 찬성해 협력을
제안해 온 자가 있습니다
배속처를 검토해 주십시오","14,14,10"
10bddf35cbb9aa3763c8bf1a1fc9e6116959cafbcf1d26ef2ce85bf6c478ccb5,"보고합니다
우리 방침에 반대하여 군을 이탈한 자가
있는 모양입니다 주의해 주십시오","5,18,13"
d193ed34f9a2263bd6ac94f112025e641e078250f87ff3181c2bc95184bc44e5,"알겠습니다
액시즈에 동맹협정 해제를 통보하겠습니다","6,18"
1eab9ebe60e63e4f6e3918774b5f743680c5d29186d558a29ef1f8f9cbd222c8,"참모부에서 특별작전이 제안되었습니다
특별 플랜 「정보 통제」
(5턴 후에 소멸)","19,20"
80d47618dd7083c226851b131b0ae8a2172450a2da111637fec886e7156e4a66,"참모부에서 특별 작전이 제안되었습니다
특별 플랜 「자금 약탈」
(5턴 후에 소멸)","19,20"
39688a9b170a2146b44aa10a945475812c7d7c673217cc9b87157e57b9f23119,"참모부에서 특별 작전이 제안되었습니다
특별 플랜 「자원 약탈」
(5턴 후에 소멸)","19,20"
9d8f33f94d22b1c144ef6f1cfade913d94d678eb63b5e9e7a9a3c725225f87a8,"참모부에서 특별작전이 제안되었습니다
특별 플랜「적 기술장교 매수」
(5턴 후에 소멸)","19,15,9"
2dbb99290e26c21040137a2315718d24b82db6e82e3ce75ba0198f5a3ae0f5de,"발사 준비를 진행하던 콜로니 레이저는
출력이 한계에 달했기 때문에
사용을 취소했습니다
재사용에는 시간이 걸리니
당분간 기다려 주십시오","19,19,18,10"
b3a14cb0e7809a7ad89da85ae7ef9376b2e25f6d7065b66168155cf3f7d335cd,"준비를 진행해 온 「콜로니 낙하작전」은
실행을 보류했습니다
다시 「콜로니 낙하」가
실행 가능해질 때까지 시간이 걸립니다
잠시만 기다려 주십시오","20,10,20,20"
c4348eba142284b9fbc35c75fb655bc69e04d01e3f3f6c1d6952e22053e66606,"보고합니다
개발부의 프랭클린 비단으로부터
신형 건담의 개발을 개시했다는
보고가 들어왔습니다
다만 개발계획에 예산을 투입하지
않았기 때문에 개발에는
어려움이 예상된다고 합니다","5,16,16,8,20,18"
6ac4eb56e3d7825e45aed2086e6b8c2a8f75e4bec0b95cf010db6561810280f1,"보고합니다
애너하임 일렉트로닉스로부터
신형 건담의 설계도가 제공되었습니다
상세 내용은 개발부에서 확인해 주십시오","5,16,18,14"
5121fa3bc0ed35315e575918c49b2f335f652b14d77126fc0eacd36fd8442530,"보고합니다
애너하임 일렉트로닉스로부터
신소재 사이코 프레임이 제공되었습니다
사이코 프레임을 ν건담에 적용하면
대폭적인 성능향상이 기대 됩니다
상세 내용은 개발부에서 확인해 주십시오","5,16,19,19,18,14"
199327fb87ddb0d8eedd2db41cf24c915e5f009aa9848105190f9165e4e90b06,"보고합니다
개발부가 콜로니 레이저
개발계획을 제안했습니다
콜로니 레이저의 개발이 완료되면
우리 전력은 크게 향상됩니다
예산투입을 검토해 주십시오","5,17,10,17,14,12"
ca5f62c5fc426ab8b3a95d7575136c5669f5f0cb01e6cfe244635fa57959b438,"알겠습니다
콜로니 레이저 개발을 개시합니다","6,17"
81afbad38459eb063e8669528ff9926568195aa5ef5f982c18ad996ea5bf6091,"보고합니다
콜로니 레이저의 개발이 완료되었습니다
다만 콜로니 레이저는 절대적 파괴력을
가지고 있기 때문에 남용하면
대량 살육이라는 비난을
받을 가능성이 있습니다
사용하실 때에는 충분히 주의해 주십시오","5,18,19,20,15,18"
7c67f2a02ee3e6456d78209192bdca6f2679a9573784daee7b2531d78ea11012,"예상대로 티탄즈와 에우고의
싸움은 호각인가…","20,9"
1b58a3bfcc2162a84633a3df97040e2135b678b7f91564ade260efc09ad6b997,"다만 의회에서의 샤아의 연설로
연방군은 에우고로 돌아섰습니다
이로 인해 지상은 에우고가
완전히 장악한 상황입니다","17,14,17,10"
b1b6f5a2f9f3649e9407b7a21bcd0355a2f5d383fcbe33a563a3b65282c5e6df,"음…
지상의 대세는 에우고로 기울었군…
하지만 우주의 전황에 따라
연방군의 움직임도 달라질 것이다","3,16,18,9"
1f7509adaad985ccee7cc378725b40d36ea61bade2279353af1610af35d71510,"예
티탄즈는 그리프스 2를 비롯해 우주
전역에 상당한 전력을 보유하고 있습니다","2,15,19"
c3b95fd7211426480d9693be608337e1ecd3c165dd9f680278c248ffa035fa2c,"하지만 티탄즈도 에우고도 서로를
쓰러뜨릴 만큼 결정적인 전력은 없다
머지않아 우리의 힘을 원하는
어느 한쪽이 접촉해 올 것이다","18,15,18,10"
93aa68331167946efeb18a3f636744188a445dc7707a28977bbc1e7b57156bff,"보고합니다
에우고의 크와트로 바지나로부터
통신이 들어와 있습니다
회선을 연결하겠습니다","5,16,17"
1c5eb031108a865c51659f8bbe94d5344b53b2085d2866b7d848bf1bf6217a96,"하만,우리와 동맹을 맺을 수 없겠는가
티탄즈는 우리에게 있어 공통의 적이다
부탁하지 ","19,4,18,2"
a1233195c9ac592e2b4e3e846811f2a2b14e0117b26f4d6636415321ace7e9b0,"호오… 우리의 염원인
자비가의 부흥은 이루어 주겠지?","3,13,13"
6da0c6896a0490cf464296ddb90f0c11fc3c88132fffcff5be18035986090c78,물론이다 우리의 스폰서도 알고 있다,"5,15"
db2af0e565a69421907d42f747d99b5ffef37e829f88225e480fe779c1a13821,"하지만 너는 남에게 부탁하는 법을
모르는 모양이군","18,3"
cedd63a36a00b82ba9beb50a4209d7b9ad7102ffbaea46df72acfd0a34f993ca,"부탁한다,하만…",8
0f52172ada23bb00f966cf3c4ee16d03d6c6843b90fe2641e9583bd089992bb4,"후후후후후… 좋다
약속은 잊지 말아라…","6,14"
a785ba4152c884a0326b32755cc535d352f153731c4f67afb8cc4d9f612bb7c4,"모처럼의 제안이다만
받아들일 수는 없겠군","10,12"
217b681a16a0fb2464fd6f07cd26a93f1377dfc765001d5461693e4bda83cf6c,그런가… 아쉽군…,9
4562fdead77e198a2258be24d842953613ce86d781a64fc8d128e4c3da360a7c,하만 님 괜찮으시겠습니까?,15
d637b7259b29354c40ea3a4923f2c621e1aa694c5b9b24582abf8d2fe2ea8386,"음… 에우고와 티탄즈의 싸움이
결판나지 않은 지금이야말로
우리의 기반을 만들어야 한다
주변 거점을 제압해 가며
때가 오기를 기다리겠다
참모부에 작전입안을 서두르게 해라!","3,20,17,12,11,15"
7dd5f0c21375c4ff895a717f4c49bea079c32fe3b68c9d8f1e03df9da377963c,예옛!,4
eaa859da207323e903b926ddd003d43e7d48b867cd74cc588ab7b1daa1726313,"에우고로부터 구 아 바오아 쿠,
제단의 문에 대한 공략요청이 왔습니다
하지만 티탄즈의 방어체제는 만전이라
 공략에 어려움이 예상됩니다","16,19,18,17"
bd681155ecd000dddcff1c6048fa3cc231891d121c33bccdb17c7f82fdfe2230,"흠
아 바오아 쿠에 액시즈를 충돌시킨다
그렇게 하면 아 바오아 쿠와 함께
티탄즈의 전력을 한번에 없앨 수 있지…
지체 없이 준비에 착수하라","2,20,17,19,13"
e0d22472a8e7e7d0c774c4922f1975d0fc1722f61597589e4a9c82ae7398943a,알겠습니다,6
256cb975b0d8c5a3d2969e62ab1a9ce418d6513f4c5a5d440eae8385757eb97b,"하만 님
티탄즈의 자미토프 하이만이 이쪽으로
접촉을 시도하고 있습니다
에우고와의 약속을 이행하기 전에
자미토프와 직접 이야기를
나눠보시는 건 어떨까요?","6,18,13,14,17,9"
eed14ec70b9f0d8dbddbe3ea1ebe021794ac87c86827cc437e3b10afad55120b,"음 자미토프 하이만과는 한 번쯤
만나두는 게 좋을지도 모르겠군…
그리프스 2에 직접 회담을 제안해라","2,12,17,18"
ff6881c9f0ec8790a444f1fc22e1b7b8d745497a16ec29ba67f3092bdfbd1dd3,알겠습니다,6
584777147e76e7d1bfb706b2744058b3119f138a4aeebef4e3c61069bb606865,"티탄즈는 직접 회담을 수락하고
아 바오아 쿠 공역을
회담 장소로 지정해 왔습니다","15,17,8"
8b1bf797224b9a48daed1ed98c49188916d00665cec44f78477de41fabad3e32,"후후후… 마침 잘됐군…
자미토프의 답변에 따라
이쪽도 대응을 바꿀 수 있으니","11,12,12"
fc8166bb8f237e290b6b3f067180b3c3217930c2673f3f9397c315df28fb6aa5,"아니 자미토프 성격상 겉으로는 요구를
받아들이더라도 결국에는
우리를 배신할 게 틀림없다
티탄즈와의 교섭은 우리의 힘을
보여준 뒤가 아니라면 의미가 없겠지","2,9,16,15,11,16,8"
1bda2f14f669a18fd49419c719ed41dfe5d329a441f20813700b9c316b8dd32d,"하만 님…
액시즈 주변 공역은 티탄즈에게
제압당해 있습니다
우리가 세력을 확대하기 위해
이를 제거할 필요가 있습니다","6,10,15,12,14"
05bda6c4e2ca40c8e885bb75da4e151ec518c408653d140bed18741510e3b65e,"특히 구 아 바오아 쿠
「제단의 문」의 전력은 위협적이군","12,15"
c45cf40ea9921767d346f15e07842d90e16f255cd2506306b698d15b5f0fa3e6,"예
티탄즈는 방위 체제를 강화하고 있어
공략은 상당히 곤란할 것으로 생각됩니다","2,18,17,5"
5f19178b032141053b9df987a9985029f32605ffd2a466e90df6b5a623fecf6b,"어차피 손에 넣지 못할 것이라면
파괴해도 상관없다…
아 바오아 쿠에는 액시즈를 부딪친다
바로 준비에 착수하라!","13,10,19,10"
2b81d459919ea17bc3a91bfae9fdd24fe0291554de83f557921d9a32a0ecef10,예옛!,4
e24844fdaa013555bea8fb858951549e287fdcc9654d021e9ad011dad695962c,"하만 님
자미토프 하이만과의 회담 시간입니다","16,10"
7ba49b6bf9b750ff4edf8b1b2b562578252606780905f56cd9cc88f1cd44fb36,"음 액시즈는 언제라도
아 바오아 쿠 방면으로 이동시킬 수
있도록 준비를 진행해 둬라","2,20,19"
5cd5235d841d3875c042dcde419babd48494f946e7e66b9486bf3f1389aa80f6,예옛!,4
804f1270c79ffdbaa8bf03ff1f0dd94ccfcb4be5f93c080959cce663aa44f2fc,아 바오아 쿠는 완전히 붕괴했습니다!,19
5e2d7eb7211d2e61637f163a922ba9f3858fb079af0f6ff3b39c71b2bcd9ee60,"후후후후후…
이걸로 우리 힘을
지구권에 보여줄 수 있겠군…","6,18,5"
7b989d8f6f9b28e7ad0a1cc1ebf740acf51762eb53405e4fb3ffede4eb073397,"보고합니다
「아 바오아 쿠 섬멸작전」의
준비가 되었습니다
언제라도 작전실시가 가능합니다","5,18,20"
57c249f9942c03984cd0fd838b020c67f83706d186253934a96741f76440b7b5,"하만 님
핵 펄스 엔진의 준비가 갖추어졌습니다","18,5"
c14703cb29f6cbc1758c4d3b86d4c78c3e04ff8f1ff6e618b94a8d2b0fcbebdb,"알겠다
액시즈를 아 바오아 쿠로 향하게 하라!","4,20"
53899505db90fbb70ef876a356521fe665372b0ed0f8f8d4c35bd19689d93e47,"아 바오아 쿠의 붕괴로 인해 주변
공역으로의 진출이 가능해졌습니다
「솔로몬 공략작전」을 제안합니다","14,17,16"
8fe76e794b8f0bda5090ead443e2fbc7f24fc17e36fcd7518f2d528b0e6cfdb5,"우리 군은 이제부터
「솔로몬 공략작전」을 발동한다
목표는 우주요새 솔로몬이다
제군들의 건투를 빈다","19,19,11"
e0188a13aba3701486b108c77b6bdbfd6c63ec3f26eaa26803595807fe1c8ad9,"솔로몬 제압으로 주변 콜로니로
진출이 가능해졌습니다
「사이드1 공략작전」 및
「사이드4 공략작전」을 제안합니다","20,11,13,16"
b61c99e0e6ed4baa12f060766c26150fe062c7a1ee0de5ef5851555fe88002bf,"우리 군은 이제부터
「사이드1 공략작전」을 발동한다
목표는 스페이스 콜로니
「사이드1」이다
제군들의 건투를 빈다","20,4,20,11"
cd1fa32e81863bd00f202eba6dfeddd554e70b29dfe4472ead289d87c9aed488,"우리 군은 이제부터
「사이드4 공략작전」을 발동한다
목표는 스페이스 콜로니
「사이드4」이다
제군들의 건투를 빈다","20,4,20,11"
917d945e37ea11947f7b39b248ca5b4805d735eacce2c2679ca78945cfdd4706,"보고합니다
티탄즈의 전력 저하로 인해
우주기지 루나2 공략이
가능해 졌습니다
「루나2 공략작전」을 제안합니다","5,14,20,16"
5af48c3bba60d8334f39d04f105e1a6bd28000a507e05984729761c74c871d27,"우리 군은 이제부터
「루나2 공략작전」을 발동한다
목표는 우주기지 「루나2」이다
제군들의 건투를 빈다","20,21,11"
a5f232cb626bd996b4b412d925bb7f90f847e6c71180fefb87285b3c325e7471,"보고합니다
티탄즈의 자미토프 하이만이
직접 회담을 요청해 왔습니다
만나시겠습니까?","5,18,14,11"
3169deeb7169ac5bb7a3faff7d7e5165863b33eca9509ea1a0cf7b2d3306c7a9,"알겠다
자미토프에게는 이쪽으로 오도록 전해라","4,17,5"
63ce1e8932d828db7b28db65c3784162664c4b775fc206ffe5823d6bc52b2e1b,알겠습니다,6
e3ef114a708797e598d4bc5de37ec0d0f65c31d3b07c1c6e34ddde16fb6b4fa6,"자미토프는 죽었는가…
시로코는 어떻게 되었지?","11,10"
0d91376f29f5a573071cb29713a57599862060c89bd8df5123f7e8c5f9955873,"면목 없습니다
놓쳐버렸습니다","8,8"
cddd9d2a6991a3bb927e0bd880b437215b618b6b05b4afb4743a48d585fc2cfb,"뭐,됐다… 시로코 놈…
이제부터 어떻게 나올 셈이냐…","6,20"
4732b87f9d34ce755bd76c4aad377a7939166f6bd21e5107a85c2ba4c296830c,"보고드립니다!
팝티머스 시로코가 전 세계에
방송을 하고 있습니다!","7,11,14"
8897aafdd4f93d59947559093420198e154c4f3ec3af31b851300a73e5bf2a9b,"시로코 놈…
처음부터 티탄즈를 수중에 넣을
생각으로 우리를 이용한 것인가…","6,17,15"
b2a8ea2099fa857a7975e7ca316d4e7c178bdd562bb169768bcc421ac7782f93,"보고합니다
시로코는 바스크 옴 등의
간부를 숙청하고 티탄즈를
완전히 장악한 듯합니다","5,20,18"
e527e959058d241151a90c6018fb4771250aaebac1e07d98988365a1ec7771dc,"아니… 이제 와서
티탄즈와 교섭할 필요는 없다
자미토프에게 만날 생각이 없다고 전해라","19,20,8"
ba177fc61a2e79687b63ca335da5178bcbc5aa22796290caa6c14da5126bd4c4,알겠습니다,8
a002b19da4a0583eb4cd3c8be98af8f7d0b38e1b1581edd553817ba2b43436d9,"보고합니다
자미토프의 죽음으로 인해
티탄즈의 본거지 그리프스 2가
동요하고 있는 모양입니다
지금이라면 그리프스 2 공략이
가능합니다
「그리프스 2 제압작전」을 제안합니다","5,19,19,17,17"
50dab955a56bb77b6a6236660784303689d4bb0d2e2e8a8c724306586519a83a,"보고합니다
루나2 공략으로 티탄즈의 본거지
그리프스 2의 공략이 가능합니다
「그리프스 2 제압작전」을 제안합니다","5,18,20,17"
21f62eb59d082378d5edfe2ed401a399e297af9425f29a1e4c54ac26b9581ab5,"우리 군은 이제부터 그리프스 2
제압 작전을 발동한다
「잔당 사냥」이라 칭하며 동포를
죽음으로 내몬 티탄즈에게
지금이야말로 복수를 완수하는 것이다
제군들의 건투를 빈다","20,20,19,20"
096a3bf426d696c189836576b3d7bc5d9f17c805b5de0a7cd5d179beaa689a73,"티탄즈가 그리프스 2의
콜로니 레이저를 사용하기 전에
부대를 파견해 이것을
탈취하면 어떨까요?
콜로니 레이저를 얻을 수 있다면
향후 전투를 우위로 가져갈 수 있습니다","17,20,14,15,19"
af16221bb7d618c6b9e789fb9243530947a675baafbed8d5992078c3051e456c,"알겠습니다
콜로니 레이저 탈취를 위해
부대를 파견하겠습니다","6,19,3"
a0c568f00374843470636d9fd93441dc6edf87716db5a65f9572657e0b57bb9c,"그렇습니까…
하지만 콜로니 레이저의 위력은
 강력하니 조심하십시오","6,20,8"
b7b5d3c7bf0e169a02635bc60947a4d5b34de612f5d777d6ed13541fb62d5180,"긴급 사태입니다!
콜로니 레이저에 파견한
부대로부터 에우고와 교전 상태에
들어갔다는 보고가 들어왔습니다!
우리 부대는 에우고에게
격퇴당해 퇴각하고 있다고 합니다!","7,17,20,6,15,13"
7e728c49d76ffa52a57ddbc8a5e64be6a7422bb85627944494c52b2af34438e1,"에우고도 그리프스 2의
콜로니 레이저를 이용할 생각이었군…
이제부터는 티탄즈든 에우고든 상관없다
우리 앞을 가로막는 자는
전부 격파한다!","20,16,20,9,20,3"
d1924da65c80ff5e0ec14ef0017f6e5aff40ab5aff1caed3a20d59270ff5e27a,넷!,3
05ef9985f78c054f46adcb4bfc467459be3e07254ef37dda677b0d2e30f391e2,"보고합니다!
에우고 부대가 콜로니 레이저를 제압!
아군과 티탄즈를 향해
발사하려는 모양입니다!","6,20,20,3"
e12daf6434fd0ddbe01a3dc46d39d886d85eccf8920ba528a377cdf6066c37f1,"콜로니 레이저의 직격을 받았습니다!
우리 군과 티탄즈에
심각한 피해가 발생했습니다!","18,18,6"
61e5cbb1f86e7c57f67a95ce45b711f568b8676b4cf2b2170ef0d22b6ab90488,"보고합니다!
우리 부대가 콜로니 레이저를
제압했습니다!
이제부터 티탄즈 부대를
향해 발사하겠습니다!","6,18,5,17,6"
0b778a79a696221f1f249f8aaf1f6cce6df265abd6f614493f6db98470ae8185,"콜로니 레이저로 인해 티탄즈 부대가
심각한 피해를 입었습니다!","20,13"
11f812a6830f0afae03fb7c320462cd94d1aa45c1b0524d4d0d208bdb1c414cf,"긴급 사태입니다!
콜로니 레이저가 이쪽을
노리고 있습니다! 피할 수 없습니다!!","7,20,9"
d3bc1e06005ee2c28577945c8dca1ff6fbf1343d37030e4262f22f3b5fccc540,"콜로니 레이저로 인해 우리 군에
심각한 피해가 났습니다!","11,19"
f52dadbace74c3522522ae46e5638967088bc51125432543c869ed4b83c111c4,"보고합니다
티탄즈 본거지 「그리프스 2」의
제압에 성공했습니다
티탄즈는 멸망했습니다!","5,20,19"
c7604f239dfaf49cd329566c85cac355370b83ef456fe99d783071a0ecc10bc4,"티탄즈와의 항쟁으로
에우고는 피폐해져 있습니다
지금 에우고에 대해 전면공세를
펼치면 지구권은 우리
액시즈의 것이 될 것입니다","20,7,19,20"
