translation_key,korean
34645a48b6d1e68b2f1f04921e836f8394e596ef0063089679afcd559795fcf0,퀸만사[헤드파츠]
faafc7438ea9e05d93eebffce0637e50c077679ff55f8c13e478fc73e1c0691b,퀘스
76341ffebeb64baa1f3fdc5a3f0f3e7cd3bce91176884de69ed6488ea16e8459,퀘스･파라야
a70a269e4d08dffd348663e70eda8b3e5ac34e739c960a8c688c0535a378b675,쿠벨메
a797f27291657bbbdbc17c75e528878d86ee670ed5999266b99143da7f93496f,공중
7b30bdb4332a21c6a7ffaa2df015666caaa86b373983641e77a3b94675498d1a,쿠쿠루스･도안
851a883c5bfe965a1675c6f629430b3e663925ffea2b2edeae266c549d9fd52a,쿠스코･알
737f7c7b1b1f1bf76b9dec55799966af98ede670e720755341373e69c8f221d8,크래커
461f6c051d5ff379d1bf31cdf8788148fe542f428522540d1385714757d31a8b,크라우레･하몬
db1e6ad54fb4774200178440bad13343c50cbf6afa3497e0e25ab36567604eb1,클램프
625219c7ecefde43bd6f5a8827ca2a03df03c7a3b5f3a8510ab70fcf6b044059,크리스
40314fdc94bcc60fe3c17938c02862c608f9203ecf889b1c6bac957342b53346,크리스티나･맥켄지
40c7964da0191cc20d41a2639c5d7eee653203faafa83b08c8b59c710048f1a1,쿠르트
112c7d51afc25baa0141b82856225fb080fa0acb623949a316d897a5aa4ab127,크레이바주카
32e623e347def93fe58bcd1cbfa8faf0abc5a26fc270548243bf4a015fa7d966,크로
f4a1128d84de6d6a7bdb21ba2efd9889b25dcf0678fd2db59db892cd5348ba16,크로암
168607a4529f865ce296e8669bb617c7ba14e7c88902845a6c9b773a23036978,크로실드
9dd76a45b855a65f49032ba2a641027ea5b044355719e8cb10c792376003fc8c,크로바이스 빔
a042e450a9be0d5e10c88bde90e522f9e6face710c439178e5bd50c80e7234f3,콰트로
bdd0a33fc90f8977005781e6d53cde9d50c715fb4141355e405eb4fdbb175b3a,크와트로･바지나
206de1845616758884cfb7e932f4453972dc98af36b4c66ce084c0b19aace27c,구스타프･칼
bf80585d991cbb7c64a42095ee1985bd287efae320aeee91650f98f7bf28328f,구스타프･칼[F]
cd5e55956fbca7067b8e1c16cc6ac18de654db8271fb73f884f1af8a351612f1,구프/MQ
22cbf9d76f7c7ff63c19b9397fbf07f94a272e91388339c4d52ef8e21153d0dc,구프A형
7b81c9bab82b997eca14f5af64e2581842433ff31e5d8a8bf71f5f0f06d270b5,구프B형･A
e8531eb1c8de68e14ff2688e97bea9813a1cb100e7b411cdd74af737404f80a2,구프B형･B
5e1cc455ce757d74c71207ae9d1946b11b706bfdd3b362417778117cd8e2a36f,구프C형
00ac21646e43f0100dc07e19daa89613f6d9dd973ca2b33ddc344c84cf5101fe,구프H형
aa1e59061fdc9c9f31648b2bd2ba862a41f25ed64302de5c41676a0a69d583f9,"구프H형""+f"""
61a949deccb0f4a6a1f60731f172b4d2b7549871a4afae302fc978b8e2a7ec4b,구프[M.Q/F]
2f9616ed9139dc09459debd6e0c1cbde68bda35c8ffbf5f60ad0d1213381b161,구프[M.Q]
72244c80dfe2d280d6251c46e26a8f83c188045760a624cf957bdf2d5b71b5b4,구프[표준･장비/F]
ccc2275a163750a1d3acec0c98493473ebb5c538be1d1f2941d7a799c721d3bc,구프[표준･장비]
fd922b66ee0ccad40819ad50c10feb266b54ceae21783aeb89a4f555ad504146,구프[히트소드･장비/F]
e9fb73c52dd4b29c93dfa520c91655c12917c12f823e10e59adff69ac9ee6de6,구프[히트소드･장비]
fc6f14bdaee678ff9322abc7cb7d8d63d978505eb3772b01085aacbbbb2b0968,구프･개수형
96cc724775b22009b117f5a9709deb5f206da33e4319b77d064ebf7de675def9,구프･커스텀
8c68f9954b501b0495827812fc81958355febfd1be837babd5ce304dca7942fe,구프･중장형
e2e8f037d52e43c7ade771897ac054a42a52c752579f7840a9c710839722cf61,구프･선행양산형
6b81aa5692ecd7e29e0b075a8fa628582c3ce1cc55e9697c741a20d48649ef24,구프･비행형
6946490685d90b6cb4473e23962cb79b01b08c60d8c56ff20530eda37f30d7a4,구프･비행형[비행중]
ac7139456025daa63b8e92af19f1f3d1efd8f0eb1c55cbfd4c1c509355f09611,글라돌
a22df9afb72a59d6580bf310c048179e848dfb9e1916d170b3e953307c223613,그라나다
2230dd5dac149fcd94ab276bc8e9e7db159456af693f5448da4cef6c4c72a2e7,그라브로
52475825185ecbd610eae364ef177c9266fa674034aced286fb0ec0f18cd3673,그린･와이어트
f75e8f7e6ce4935461f36befa3a8228f7a910ada36c9ccd5de3c8a086fae0f96,그린란드
bf9cf8fc0fd19ad8e7a5ec73b3ede9ae49fbcc7404e77c4695b9bc18ab685ae0,그리프스2
a6888b690a8e089e48e0df32ca4284702269ebf8e9eededf6c037b64ae75fc31,그리프스Ⅱ
fd801aa55a4e3b9b9870ee52b1196ec6bfbc0b2aef84ead915de832110b5bfd3,그레이팬텀
b9c7f2204a8a7dcae1a17c37b5b182207a56eea4527816f27d280788c07d58a0,그레네이드
60050d02028956127eaaf554ce173ee06365810599fc6de891964e746dab53db,그레네이드런처
a7b5e97894ae0ccdde1b4d4d9ee0c2e6a24aacaac7f31dd625e490c73a75be98,그레미
f134850829bddd458f65f19dfca44c66377fb0e8ed7d9889f4bfa4e4c1d0f9b8,그레미･토토
3f45b4eb7cb901b72aede223aac0a0742b5de7b3a110d986afb9425be769fea0,그레미･토토[노말슈트]
7f08b24add3359020dba3ffb8be1e549df804d50a9dadf8225692287f1b72d51,그레미군
527ca2e5061d336cf064d5c7429f007d86d2dab793c8a67248dfae082b810a5a,그와진
59e24a78dd312a64cf1ecff15f608d19f50a3ec63ec27f0d795191e1361bd713,그와진/개수형･개발
3893307a51f83d7a45a1b57ce36c8c3f6161a66f525e9e2efca647e253bc07e9,그와진/고성능화
14ca72b823127b6895ba7983d1faad92af1a7454162f74fa5e8b23c556706551,그와단
13be4ac1e8e222179356fc89d7ebf01d3237f849de6d1d27e139cb876040349f,그완잔
6dce804f1ee40d6ec9b210ddf354d8d469562419220dc8c7a8b5b28bf3ef67f6,케라
f92f0a0682697ef268edf6106433cdbc2ae90896c0d56c7482efd8a243f03081,케라･수
45c9bb7e462f9fe44ab3227bd67147be187f33305d9583b9e3d92b3dde085f39,경순양함/개발
f6420ec4f286f5b402d58eda97f866064df30ae05b0215ae470d9509d5888ecc,케네스･슬렉
22d17f7bdc1f4d60f7fa7cc1b94a239a32630071c1b0f9c0e03f5a23881a4c31,켈리
af79a8092e7dfe4b1ac1efad7aac66eeff04ea6d79005083c17a9e43b628e141,케리･레즈너
3690196f641097626326790b767c5acd01c513dd12e757be5ab41fae86ce221c,켄
142ca0c4d2b2050f7c03301a71e9e586ab8827c779791b05a3bc741e4de3ea65,켄･비더슈타트
69fdf36d30b26795ad4377156573ca02b959f99a168fe7d9702a0baf41f1a66a,캠퍼
c25874b446fa86522da18ac713c7f4253013d45e7509eddb4803c6ffdf468340,게이츠･캐파
50c0e021b182499bc4892b5e435a6ce78a45e58904df2be9efedc2c1a5401005,게마르크
03d1c1dc4c92188d8298006a627a483fee0ac2f63a27c9b7597bd94cb5169230,게일리
34d0187d0af2ba63de6ddab49223baef9891b4e3660838a841ee79ac14478989,겔구그/AG
37db05ba56c27e6bf7a3478a81b343273d7125e57bbcbcf0a8c85c1194c03003,겔구그/BT
4aa9c8d0fb30b3132eb45adec6c2a18db18430abcd472c67f2ad1d11a2aaaf84,겔구그/CA
f814b0ea159a82e280c3b25b6a7643824755758415436ab911cec92ae73bcae0,겔구그/RR
838c50d19b98a525518229484de45037e7fad4674e9348867733fbf9789536a7,겔구그/ST
ef08a84a6a87f16bbb58107118391b36fab7de35a64c9679907c182c6ccfc970,겔구그A형
2ad76a8624672bba30d190b3877d9d86bb1e7e154ebfd268bf24ccb5f9d110b8,겔구그B/3S
0a71511e06073dde7792e6d45918891a67c42a55af4b735ead8e26cccf898bbb,겔구그B/JR
84ce37fb5cf3ecb9bd80404356bd850c8d62b235aa9dcbaf4aaec5f20e20dadc,겔구그B/SM
a8eb71ec84d434963732a3a435b2c335c8d661565b123a26d81c088fa8de5e53,겔구그B형
0a4754baa722daec457b206cc81d7de1f58623847d7b8869f995faa614e05f63,겔구그J
12780eeec2543b3e2c6f198218b655bec07ae18c4a1b43d4bb504d19b89b90d0,겔구그J[예거]
ab2682d4e8c342ba9e5aa25062fc88f6d9f05e6c3e1fb931d6fb73092ce49abd,겔구그M
b6906930d84b4390094ba0a06c140f90c92cbefb5f92928eb0c8571df969ac7f,겔구그M-FS
b8169b91883018c635ea865f502e9c387712b08211603bd922c04ba5c150c876,겔구그M/CG
168ec781f3eb8eb012abb3209101edfbbf46d8333e2a4da26aa72a285585e3b9,겔구그S형
ec54df24fdabaa309a78c2da845023ca62ba77af60ec6607ad662effbf10eb4d,겔구그[A.G]
ba3117a5c1f7bb2fd976e5b2e330ef8276b5c15ce0f4388210640577db1ba452,겔구그[C.A]
f7191a9930811e4a24b8506f86163eaf268bb56ca03e54bfe193f54294d4a977,겔구그[R.R]
e0dcefeaa7dc09a2f6b69dea606d962c3fe2124c18e188f01e4d4f05c119536a,겔구그[파란부대]
145a3ff62eb21d53d730dc2013ecc9a528dfa11f8ec53917ffbcdf6cf9f65d8b,겔구그[파란부대･F]
3b82b1ebfcae323a93b6b859cfb72186dd9055a2a9963a8ddc2044832a767f34,겔구그[슈토차]
6c36d7ba209a5faff14e0fa07050663a3099930dec02d172b8b14779247bd413,겔구그[초기생산형]
ba2b0e98dac1f017dc787388ba495d1a983b8f9c64af0cd5762d4150b09f322d,겔구그･M[마리네]
9f177fbc937e2e6657918046812881fce724d385663ac246ee694afeceb1173a,겔구그･M･S형
91cc910df5f47ec607fc06fd4805d28a8b6960ac51f4942076834317a0de9482,겔구그･M･S형[C.G]
40b3a798bdcfe6bedc670c6762ba63541e9f1aec4c0a0fc52606816ebb90e16b,겔구그･고기동형
28907d8c104d20f9f85ac92489ed3ca9903ae056513fd1faee8e3bf82fe1f1e2,겔구그･고기동형[3S]
ed6babd450ad0bb39a8bc651a8e2b0524b208d2945308bf117d5bf67583efabd,겔구그･고기동형[J.R]
2b2952df3ec2c54bb2e1258897f6e9150c17f14b5936edf15eaf51c474b77bf0,겔구그･고기동형[S.M]
33ee2ab1c3f2d7fd9dbdd67d90b6730312dd7a302e486da8d0e491594e533755,겔구그･양산형
f65beb87ab561bd60b1697a3c92f0dd0dd1921f087d0023588c6ba17d6a35f5a,겔구그캐논
0f94d4bfca92b5cc81a0ad2d6650407355acdbfacd962585db475d9550d3cefd,코셀
b06c1f64ecb3f4a57c73650554729f068dd98968b8f3587ea21f8710b219eace,코웬
113491137700e56a51b4f3bf6ff5bb32ca9a60d133135b78d23f754ab5f670de,코어톱
007f05c846453fc93e5bc76ea197ccba168b5e82fee575f1f8f0f87277776d2b,코어파이터
61bd98638b9389ca73d0b63bdad771c935cc87f61c7a181751b00a7ff258b5f5,코어파이터/부스터･개발
c6f9bf44242e0d73e687436ac22b94b550c6c82d19582be7a25dbd7330f6554b,코어파이터[ZZ건담]
b3d0f869d1b0c5941d22922b748b655f1c870e9b1fb959a72d181e2ceeefd51d,코어파이터Ⅱ
d367975c68d86ed476ee6253277d4522698445d9eefbcdc7e1f92e53563e99c2,코어파이터Ⅱ[우주･사양]
5bc645b5ed0ef3e257f79460bd42f679edefa5d9eb49ee4135815c73257c7068,코어부스터
e2a44c33a74a50fff57b78449f6f69ffda4ec4bcd0f1618140bad3860c5baf56,코어부스터/개수형･개발
047353ec7f0ae098efc0c056b1325b6b339c739aa74bc7059a42f46ac964a71f,코어블록시스템/개발
6d4705ca79e26bcbe1b2866ddea21248c6114fb8eb210db66414dd9fe15b8408,코어베이스
ae16ab120cc50c3deced13928bc17cb60d4c3edf6799018cde92a26fe8691e39,코우
196a574e0e97c63641e85a44014d6cb28c3d024280edd382db643521aca7a54e,코우･우라키
97f36a65f61aac443301db3fcee5ad3cfd5a9ea23e1afe8e6ad975f5142bfe81,공역산포가능
1a408ccfc6cf52a37d9836741689d77c4afb88adae591daae0b91459f139a374,고기동TR1
a591c5e7c5cd893166cc472c6162bc98db62713fab23750105f936e1ed2ef25a,고기동형자쿠R-2[J.R]
c63e006cc56564b9fe6fe0c34432c61682ab6dd2236dabab8adce2e388efb595,고기동형자쿠R-2[바주카]
6eb9181747e8008494ca072c1f098632816123003f76563058144f76104ae46a,고기동형자쿠R-2[머신건]
b98c82538edcfd4e7986fe61603e771c701c15c0093ab143d66b55fc913e3fae,고기동형자쿠R1A[3S]
83e0271af950fad6d044dc38236126d614c279806e49941c7e5e3aeb4a9409ef,고기동형자쿠R1A[바주카]
0268768af344d1696fca940f7b6e34d14981eca2861c52c7861b423cbbd7028e,고기동형자쿠R1A[머신건]
11cec2878bde15ecdaaf71ae99fd7bd64406e754f324d3dfcb38201038da4e4d,고기동형자쿠[S.M]
32d4e88a3b866ff40720ed3ab6e21aa3d7cd74e8bea75ab5ec389d41357fffb6,고기동형자쿠[바주카]
49789d6258b88fa175cc3a668ac94041e02505a18d6a1f3b597ddb10aae62785,고기동형자쿠[머신건]
135df8e182a62df5ab62bb3153c32bcfdd3a06a70dc8bd3eeea1f2620d6869c7,고기동짐改
10dd27ffe105029b93fc759fc7497283c47944b6ddc22ed122376d0e5cec3b65,공격공모/개발
860f96e2419223e62acc1fbb9b84764dcc9ac9739274343a304d32299409f172,고성능전함/개발
bad10b99b24d51dfc3a7cb3d05006f2b3dc36a913478b79f4f56de9c67929c4c,고속연락기/개발
eb5c1b328b9b373699f6730424454c7574da9c4564bf3f77c78390cc8a350fcb,황야
2fb11c6336f19e3a334f8753293d1f149b5da138fdec31792a94ec1cbd930ecb,소형전투기/개발
6c68f124fd1e302ca9cb9e8dd0ef0d9c8bad66c41adc7988ae0a1d2522d4c86e,코지마
3c950a31a1cb680ff351d0d3235a177997c44117dd757dc35fb4e1b1081e7eb5,코즌
3e5a6c37e63dc9ed3237ad29c11282f3c69973789398b9e88a7a80c7d2549676,코즌･그라함
eaf6b500b8217e15f61539800207c342daba5e4373b62117b01737ae4c45b870,코무사이
02893963592793ff74652f7d2289555a103af81d01484164f2c2447b04830d99,코무사이S
e85d0f673aeea3d24c9d040d698c000fb37432f8dd9ee5aef097bbed0ec8cb39,코무사이[무사이･최종형]
c1b6159b408ba8b80055a447c8923b5a9d59760fb8da34b7c3d8ec9632481c3e,코무사이[무사이･초기형타입]
dae4d777ce5da5cf12a7eb6bbc555e72e91ace365eb5180bd5a135648a897afe,코무사이Ⅱ
900f8dd8af7c79a31b7e7db672587620a350863a3204f65a913ad7c8aa3b7136,코무사이Ⅱ[무사이･후기형타입]
b7ff208cbb5a2b72fcf3b0103e8d7a323764ef4499149c293e67c7017250e559,콜리니
5de8c9c4bbd40f1c32bf6b433e35dc7f941622c630094be55805944f4c556659,콜벳･B
bfd580357f821612c5e71d320ae1689d32d71c0976b032ebda8b66ebc927c694,콜벳부스터
1098093a13b335f1e33a68b98651cda2be85e811adc5e009f31cfdf422a268f9,콜롬버스
059f32891dcd1b74d32a8fbe3a3c91a04dceff7a4761f89f12ea3e4d8e76d4d4,콜롬버스/개수형･개발
c1ffb607358f29ce6d8e8e403ceea50858782a8e572879302cb05208893b5f73,콜롬버스改
46f31b1654681f9b6dd45da0343411498e4fb80a855a91c3c26f8336a7376582,콘스콘
a4944b71310ff42fcc0f16bf9da4748a95be10672fa35afc93a373b2b7313003,곡그
22912dbb38dc9cd8a480dd1492eb13e13abd37eae43bb4dd4592230c2ea75128,고튼
bd86498e6f5d7d4d9876220e4948a54c2ac754fe91e3a5cf9f355c2e96881ea5,고튼･고
f45b62be9486e74e44807986167f76edd16aeff1cb44f204fa0e4ed4f4d1b4c6,고프
a2261774cbd9f20c28a9e6730abc5da03072b4b16a7f0bdec9732a4d8c890dcf,사이코GⅡ･MA
911970c62ea2715cc842196a1706367ac3b11fdab2393174b15abf119542dca1,사이코G･MA
ad3a135421a23bf417875b7526006ef87e4b1460b5ae844562b63d8c4e894f82,사이코건담
4c281c6473de87db1614460d13d3b3754df44159e58ce60bf40253145508a530,사이코건담Mk-Ⅱ
a06bfb1b92c70878a5b1667e471c2c703b75aaa31efd3e326e27ddd7c83a345f,사이코건담Mk-Ⅱ[MA]
4511bb083a7ef64907ee629c71a741dafb5889a97c87db8304865786f4a24d95,사이코건담[MA]
8583836442d60551d3a438417aee14a6d133d35fc760a4dba9e7691383d9a669,사이코건담Ⅱ
24b5404b0913853504cbe08181ab000ca78081f5cf3f57fb794fae3256270cf6,사이코뮤-고기동･자쿠
497ede441c4ea1b91f03bac2717204a41c3aaa76a66644a64c689ae86cc45210,사이코뮤-시험용･자쿠
9dfca64fc9f9a4d9de5c040247aff3699f26057744624dc954a766159e7e349a,사이코뮤･탑재
9110abd862a854ad4dc1fbd99a7d1ecf8fceb65e20c57dec9eed4517752a93d8,사이드1
30c80ae470c3211ac71ea192c759eb206d18400c3c741429839406405d9e64d2,사이드2
a6956e4d6946886acf9556c2a1770de4ec2d8806b7e85f63cfa56c897c6db63c,사이드3
de0cb0aa20f2401e64ead28a1deaff8e9de2cf42791ab49717d4614d64212d76,사이드4
d49d0c614d7bd5cfe0fae7efb05036e51b63cec9d838fb36e4890c0ad533360e,사이드5
6864805f0be78e83122388df51305d19e62a756f46efff90c25af3ac082e34e1,사이드6
7f1e97a757807c2627601115b89bee2ebbc37182f3d681e6262a4a123559ceba,사이드7
f756a8167f05ddc225dacc699bce7c531772c3242851448cac22e1a7bb930a8c,사우스･버닝
0391a8719e83ab2fef38f8a62ad67badc6da45a3290e0a4e6fbd619c625f7deb,사자비
d17f24265ce24b6abbbcbd3d9d5b4740b133aa206ed81856018a79598a4abe84,사자비[F]
4cdc900e4a2530845b987feaba51a70370c0f7837745d1bc96fe5d016321926f,사다란
ba83193c4c3a5e8d855ea160afacbabe1e3ddf469f49a4aa9ed2b02ed7bceba4,사토
6e738890bbfdd42c072749947fa32ce0dabee4d3266f7a3fd62cd44a68e6e8a6,사막
56eb4ffeaed9cc63b2fb6598ae41b78ce3c0e650c11f28451a17cf7ccf1f77fe,서브M입자포
b7fa112a21b86a1770a92e6fbb369a98f81bf8aeada0931af802ce4a7ab85696,서브록건
25120f2445d0b344b0db4c8f42e29cc99ee978c706898a27eb91fd7e8fec57be,사마나
ef689415262e7ddbbe694a732e07359fc84c73c8cfa7b25daccb175ade2bda64,사마나･퓨리스
9a2ddaa58917353fb1c3055cf325cdb687a94f281ea63d679416414d50bbd304,사라
0122af09f384250aa6345138705516606a871ed30e11b92cae18b28dc514f801,사라･자비아로프
770db17637f99f5171d434627c83fde432637d1119e3064e41131f0ef30fda4d,살라미스
507345ad13d0a5a354e5f7e86f77873a6b813cec3896ce2850e816a4dd9dd98d,살라미스/MS탑재형･개발
a8b715df7318e6e8d57b4ce5d08bc67ee2b79f853fbd705df47dafdd1c5bf31c,살라미스/개수형･개발
abe1edf1ba46742c2bfd0ac7a09ae3362c09be489406566885530ee46a980826,살라미스K
242d7f50d1bbceb6592a2fc35e4fc3bdbd45ad99879258a8544cedb67cd2ab48,살라미스[후기생산형]
0ac468487f833dd98dd04315fa31f0e42edc1c0794924475f46a778c83dbf252,살라미스改
b43d984d5b06697cafcd0055b1e6599c9caed54b9927c302ff99795188598d6f,산악
0dbbe40d1b086891c5b05c36a11f11c9c21c4e7bdf58bfa8a599f8bed68a34ec,샌더스
ef548a38d44a477b6d93bf2104c8dd8d1a1f35ade343f6fd333471a2e49e7254,산포가능
d9adc3d1a07d2f1251607b9d73c83ac68d93939dc5528308681f2ace92cf0f80,자쿠-MSN01
c8d9974a4ae2871509689afcb491d57496117c43c0a3d6e8d95c4c1f556235f8,자쿠-R1/SM
e14454a905d38154197f122d97c217f2daabb3cb48da37bca1da387c5c63dd2a,자쿠-R1･A
e8a66ee9bc7391ec07a8958928852e300a44dd8a72b0b013876efa5fec6bb15f,자쿠-R1･B
eabaf311ee2603264c6c0777cd4e3964655bad21cde6fc5be9a20c6a083e4783,자쿠-R2/JR
da1ceed9323ebab228af2b7d8e33bc523c097eea19fb6fffd93a2b622325b439,자쿠-R2･A
515d4c11da02df87748ecca74e74c0083f2b166a7c88e31a656d0373d86fe8e2,자쿠-R2･B
4d9216da10be626df1b00b79d5a8ba76454a7a7f03e011b75595ec996220934b,자쿠I/3S
8a519bab68982c049e7d73200c6a5869eaff7e9f0d5b972e1d52230c9905119f,자쿠I/RR
0262228122379b96e375c7388a8c00a3639f90571b8a957db573a7e6f6cc4557,자쿠I[3S]
416df0258479910e02212897ff805c8478a29d0544c847a8c8d580b62318923e,자쿠I[R.R]
4386fbe56142b7cd7f5a694426344d50ab9afc80ec9e8ec4db93e645d683d3ce,자쿠I[바주카]
d9448b4c6f05f856813c891cbf9f4e6efa7f810168decc89f8a11b419c2608c1,자쿠I[머신건]
5f72804d0eec3b5ec917476462690ba63fe8d48bd718b8a98d19062a9d4e3205,자쿠I･A
b7b32296b5054fa548ea2d6e213fbd8fba71fe96a384bce30b1f2710f708725b,자쿠I･B
51e700bc4af5c4f38a5abe4ec6216d2001d5379db6de8acd0cb17d3abbcc4082,자쿠R1A/3S
74ee4ed8f2d0539aeb1faf883f02d9adc5be52da26b9deb80ea9cf40d2ad9d07,자쿠R1A･A
83c944c67d6f6cf9b00f4cec3fc1201abf644a58267e4010dbb660d5d292894b,자쿠R1A･B
842f42b9fe2a589918c1d8fe6df8a570daeefb07c210f73580fdc4b4833b952a,자쿠Ⅱ-F2[후기생산형]
db35be9804004f17a4fdd79de62362e58d4a95bef4d0201324b675d89d6b8fc5,자쿠Ⅱ-FS형[G.Z]
69bfd1cc43254aa8a754c986a2c7fbc51fc943123dee9ad368ec54b42643761f,자쿠Ⅱ-RD4
f160ca298563c91caf039f86ea0cd6a5d20fcc330ddd4cfda1bd06043e350771,자쿠ⅡC/CA
01209b6ea4fb67c8f875ad4353d36ba88ced2a05e631646392dcb514efaa5b13,자쿠ⅡC형･A
a234bbd2a193ce4cd66d73990b45c16957414a23924a6b2e38ca85aa11e22c5d,자쿠ⅡC형･B
842b7dff9c96a9cb2beb0b9fdc067db0205dd182123253586d462858237fc46c,자쿠ⅡC형･C
ca0819302c4f2c9e55a9c93404837ce86702ea1b51e27afea5864783d7df35b8,자쿠ⅡF/JR
73287b85af609eb4ca5d412e49e64be0f01bd042dfc039cdeebf984acd955c09,자쿠ⅡF/SM
05c9daebad4b177d2aed1a4646559a9fb3654ceb0b143779f83cab0096b9dd39,자쿠ⅡF2
bbf8015e2ebc432bf6521a4d25f1d640da5323b70903e5183a2ce51977d9c4dc,자쿠ⅡFS/GZ
b98ef823f48adf227e43acfa233a62e2a39afe78f4cc7602411b7584df58b9a4,자쿠ⅡF형･A
95c75a9379d938789a40370a3423f39d80084b2845145a4768ed4c1134cac329,자쿠ⅡF형･B
ea893f15b9baf64199dfc5fb0d3535cabfd7ca870c9ccbdeee131f095d467ea5,자쿠ⅡF형･C
31e835eef1d86fb2cf9a82f1e80684a47b8e6c161577f3831f087fe519d861d2,자쿠ⅡJ형･A
cb504aa4c07859f9dc7052c9011ee8585ea7b45e59a05733110f6ffeb810d886,자쿠ⅡJ형･B
4289b60b79de840cd5ce565ba8c126aa0061bf97b05a70720cc11b8c9f3f8fcc,자쿠ⅡJ형･C
e0dfe830b1f8e4e2a030aac9ffaab6cd18b1d7fe52907c0dd30f17fe42999144,자쿠ⅡS/CA
3979fd061218e16891bec9bd8f4b3ad8c4f2bf49872a2d1fa08470c731c8d368,자쿠ⅡS/DZ
ebae5b84435de9f2a6c4ce3fd086d02f3486a5056b56dfbe8836eea2c2ff9841,자쿠ⅡS형･A
021ac41e02a78eb4edd1445469a4a9390b1049155a4e8f5cb341c2aa481aaa9a,자쿠ⅡS형･B
a2cba55649da5cc3d473fbc2ad675c182e37a7618ae6c12f976ff08247cfbc45,자쿠ⅡZ형
c1ed5d47b2b383faa7101bf39683ba75b0a26258075945c0b91be45e90811026,자쿠Ⅱ[J.R]
209e84c51a19820ec1382528fff7dae72956fa76ba320f596ec88499ae849600,자쿠Ⅱ[S.M]
c9785368fef3feec13a78277fa0723e4cb739fcfffc35cca535bfdc51f8cde57,자쿠Ⅱ[스키우레]
11c0cd7f273fc574fb5dcf40fba894678b190c7a6fb32c9d9e9ec4ffa73621c1,자쿠Ⅱ[바주카]
e1db90b1fc289acba942a1e623a13ae14670ce9bb11ae56a47cf5701e77012e6,자쿠Ⅱ[머신건]
3601800523119f9c1e2e6be91933ee4a7380e7421d4ff63ab52f2ddf24f0c3c6,자쿠Ⅱ･S형[C.A]
285a6509d0bf563d92b6fcc22c4e19837413df959e50b97493dd8b1359412603,자쿠Ⅱ･S형[D.Z]
1b7824811867dd3833f3b1691bb89ebbf80225697000e14a2df9c5dc2bc0b233,자쿠Ⅱ･S형[바주카]
d03f27ae73ac3ae5934f54c50eec584687d107c84bc997497e5862e243ac87a5,자쿠Ⅱ･S형[머신건]
ba54640316e87ab1ad2801ac1951aba54fecb67d22a3c7b7236fd7d7fda30916,자쿠Ⅱ･초기형[C.A]
907525e465edf7ad0dcf2478a6041ca658ccb3d2eb3e4dd6505e47ea1eb7e67f,자쿠Ⅱ･초기형[핵바주카]
38de85061d11a3bf302820c90d61c5789f84fb8e2d83ef67befe455139913c01,자쿠Ⅱ･초기형[바주카]
5cb3550a26e65a0b36026f986c207cf2dc1db059838c535112c4d588028dee10,자쿠Ⅱ･초기형[머신건]
83790358c2fb2bf0900c67d844a0352c45bbaa9dbbb1b81003ab75ff67a87a4d,자쿠Ⅱ･육전형[M톱/F]
0542b7af547c96275d5a96a3fe8a3a0b8da3b19bd1f01b9bd7947190c4fbd157,자쿠Ⅱ･육전형[M톱포]
5f6ef9131f9b8d3a147de3b5afbf04d33f69083dc087e2fda4247fbba62da0fa,자쿠Ⅱ･육전형[바주카/F]
8c9ef08ec3b0309b4d2edcd8f5972884f3140f9373692868e073833ebbd131af,자쿠Ⅱ･육전형[바주카]
ad4a69cb4132997f4235dbef88d1f138b56aef0335b6d832f5f212b9b54d3425,자쿠Ⅱ･육전형[머신건/F]
6abb72fcb614e819ed7b84f9c5f550ea414da54763fe763fb0d288c66146e763,자쿠Ⅱ･육전형[머신건]
f9de800655ae6bc77fd099b6263f3d65b93bf6d5789bb56d463a983a1a5631b0,자쿠Ⅲ
54117b8160912d94c92f11bf09d66a28f7097a5d99edf1cf8becd711063120f2,자쿠Ⅲ[F]
00861ac30254e975218b991d249257515fc804aecc989c13b6451110e004284a,자쿠Ⅲ改
308593a0a5214a05a63063610918695d5416b8b280afff19da61b9837ad2db42,자쿠Ⅲ改[F]
5ad020ef3c9749d9a799e2c693643a549b5ed46d8993cbf6d7e1a7c9b44814f0,자쿠改
a66dc1e9d37bf15d20edbf53fde03aec40de688dac6f53c1a4564261f1c4e876,자쿠改[최종생산형]
1ff5e25167e4caf07168825ce9d38be9ccbf7887bf11b59003ef7b062c124a97,자쿠･캐논
09515f584c1ef14db808255cfaabb673c9d98f00b9aa81f9608eeac867bf1cb9,자쿠･강행정찰형
3a3857c193ecfb5d8b02eabb0d0752a456b35acc610c2df23ee09f429c534c68,자쿠･데저트타입
d5c906cb5dab098180d3f1d93117c16c28e03be6c9485878fec0a6d2e62e2a33,자쿠･플리퍼
4f1526126edae8d5c01c014d2d546123b0164bdf63c9530708d2c9545d0a5179,자쿠･마린타입
29a474648e94883e82481fa38bb7de70a06d0ae1d3951ab1e5162ecfc024092a,자쿠캐논
22adaf14258b07f4ba097f6e49cc908d4788727fb91bb00b6cd79fd7636d7f6b,자쿠탱크
a61cd8f3eebcf7bfe0c786a4178c13e73ca6b1c5e2a55c1822d1e35d2be10418,자쿠정찰형
